Protein.Group	Protein.Names	Genes	First.Protein.Description	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_001_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_002_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_003_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_004_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_005_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_006_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_007_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_008_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_009_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_010_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_011_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_012_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_013_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_014_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_015_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_016_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_017_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_018_02_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_019_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_020_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_021_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_022_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_023_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_024_001_4pto.raw
Q15043	S39AE_HUMAN	SLC39A14	Metal cation symporter ZIP14	1.09775e+07	1.08159e+07	1.04717e+07	7.66035e+06	1.07892e+07	1.15458e+07	1.09878e+07	9.28272e+06	1.04263e+07	1.01848e+07	1.1025e+07	9.15217e+06	1.68849e+07	1.74214e+07	1.61726e+07	1.65947e+07	1.44282e+07	1.9337e+07	1.62747e+07	1.4599e+07	1.72039e+07	1.81326e+07	1.57044e+07	1.61495e+07
Q15046	SYK_HUMAN	KARS1	Lysine--tRNA ligase	1.67369e+08	1.72237e+08	1.77463e+08	1.58003e+08	1.63485e+08	1.61851e+08	1.63431e+08	1.66821e+08	1.70864e+08	1.618e+08	1.70065e+08	1.64552e+08	1.70788e+08	1.56961e+08	1.62182e+08	1.72456e+08	1.58858e+08	1.59322e+08	1.70014e+08	1.70703e+08	1.63919e+08	1.59994e+08	1.65861e+08	1.73289e+08
Q15047	SETB1_HUMAN	SETDB1	Histone-lysine N-methyltransferase SETDB1	2.15585e+06	2.24078e+06	2.27503e+06	2.01227e+06	2.26901e+06	2.07906e+06	2.12566e+06	2.10228e+06	2.36069e+06	2.35694e+06	2.31878e+06	2.30815e+06	2.86913e+06	2.42374e+06	2.12808e+06	2.19045e+06	2.36269e+06	2.40652e+06	2.671e+06	2.46673e+06	2.42011e+06	2.17052e+06	2.5453e+06	2.4018e+06
Q15048	LRC14_HUMAN	LRRC14	Leucine-rich repeat-containing protein 14	54756.9	83633.9	60602.4	70019.3	57044.8	76891.2	60771.4	87713.5	61466.4	59151.3	62977	77115.2	83357	54174	53928	68442	54703.3	100291	64940.9	87622.5	59215.5	47496.6	56921.1	69309.9
Q15050	RRS1_HUMAN	RRS1	Ribosome biogenesis regulatory protein homolog	2.47704e+07	2.61385e+07	2.21426e+07	2.68818e+07	2.74787e+07	2.99635e+07	2.62387e+07	2.30976e+07	2.33941e+07	2.3728e+07	2.33784e+07	2.35692e+07	2.32902e+07	2.90366e+07	2.27625e+07	2.78992e+07	2.7026e+07	2.89453e+07	2.43389e+07	2.64232e+07	2.60651e+07	4.05848e+07	2.86096e+07	2.7335e+07
Q15051	IQCB1_HUMAN	IQCB1	IQ calmodulin-binding motif-containing protein 1	1.73125e+06	2.18137e+06	1.72393e+06	1.5127e+06	3.0808e+06	1.51242e+06	1.85363e+06	1.20738e+06	1.84349e+06	1.56196e+06	2.10549e+06	1.22592e+06	1.93521e+06	1.07368e+06	1.18426e+06	1.64515e+06	1.82774e+06	1.5894e+06	1.31014e+06	1.74491e+06	1.45752e+06	1.32763e+06	1.44466e+06	840497
Q15052	ARHG6_HUMAN	ARHGEF6	Rho guanine nucleotide exchange factor 6	1.17342e+07	1.33892e+07	9.11819e+06	1.11391e+07	1.10037e+07	1.13439e+07	1.03483e+07	1.02434e+07	8.96432e+06	1.12345e+07	1.0636e+07	1.09768e+07	9.5219e+06	9.46904e+06	9.39827e+06	1.02963e+07	7.8452e+06	8.50812e+06	1.04298e+07	8.71429e+06	9.03106e+06	1.40587e+07	1.01383e+07	8.60397e+06
Q15054	DPOD3_HUMAN	POLD3	DNA polymerase delta subunit 3	1.30053e+07	1.23525e+07	1.1653e+07	1.15253e+07	1.2143e+07	1.20389e+07	1.1917e+07	1.16647e+07	1.12341e+07	1.23255e+07	1.19725e+07	1.20497e+07	1.03063e+07	1.03433e+07	1.05013e+07	9.77608e+06	1.05198e+07	1.04862e+07	1.1307e+07	1.05393e+07	1.08901e+07	1.03058e+07	1.06039e+07	1.04091e+07
Q15056	IF4H_HUMAN	EIF4H	Eukaryotic translation initiation factor 4H	2.10512e+08	1.91807e+08	1.76606e+08	1.89928e+08	2.21957e+08	1.92158e+08	1.81086e+08	1.67877e+08	1.64297e+08	1.92559e+08	1.8404e+08	1.90423e+08	1.31325e+08	2.91729e+08	2.25654e+08	2.2582e+08	2.05654e+08	1.97726e+08	1.948e+08	1.96677e+08	2.03966e+08	3.08098e+08	2.03071e+08	1.98234e+08
Q15057	ACAP2_HUMAN	ACAP2	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2	4.24631e+06	4.74183e+06	4.86879e+06	4.48674e+06	4.16105e+06	4.21486e+06	4.40555e+06	4.80969e+06	5.22867e+06	4.61197e+06	4.94896e+06	4.82877e+06	5.63294e+06	4.33103e+06	4.7685e+06	4.69353e+06	4.57955e+06	5.18235e+06	4.77032e+06	4.9628e+06	5.24375e+06	4.28898e+06	4.7879e+06	5.26994e+06
Q15058	KIF14_HUMAN	KIF14	Kinesin-like protein KIF14	3.34747e+06	3.57031e+06	3.55224e+06	3.55759e+06	3.27059e+06	3.3337e+06	3.56094e+06	3.49574e+06	3.57789e+06	3.4231e+06	3.59501e+06	3.32918e+06	3.86018e+06	2.90275e+06	3.39417e+06	3.41167e+06	3.14632e+06	3.42812e+06	3.12441e+06	3.67502e+06	3.23426e+06	2.60408e+06	3.20316e+06	3.02742e+06
Q15059	BRD3_HUMAN	BRD3	Bromodomain-containing protein 3	7.49252e+06	6.29272e+06	7.30763e+06	7.05608e+06	6.97744e+06	8.10417e+06	6.83471e+06	7.02182e+06	6.49444e+06	6.98106e+06	7.20126e+06	7.1786e+06	6.13549e+06	8.12199e+06	7.53696e+06	7.58259e+06	7.55666e+06	7.97384e+06	7.5267e+06	7.20616e+06	7.29281e+06	9.8905e+06	7.49266e+06	8.04739e+06
Q15061	WDR43_HUMAN	WDR43	WD repeat-containing protein 43	2.13988e+07	2.4135e+07	2.448e+07	2.30051e+07	2.33999e+07	2.53457e+07	2.4536e+07	2.36471e+07	2.48887e+07	2.27578e+07	2.2546e+07	2.24549e+07	2.54771e+07	1.99815e+07	2.2494e+07	2.28041e+07	2.09721e+07	2.42035e+07	2.26935e+07	2.23753e+07	2.22651e+07	1.9887e+07	2.11692e+07	2.49168e+07
Q15067	ACOX1_HUMAN	ACOX1	Peroxisomal acyl-coenzyme A oxidase 1	7.64601e+06	9.06301e+06	8.76162e+06	1.05574e+07	7.96472e+06	8.47975e+06	8.83202e+06	1.05984e+07	8.87548e+06	8.51263e+06	8.54802e+06	9.58102e+06	8.46666e+06	7.22939e+06	8.43835e+06	1.02039e+07	8.29514e+06	8.90732e+06	8.3519e+06	1.06479e+07	8.40338e+06	6.5275e+06	8.18547e+06	9.82597e+06
Q15070	OXA1L_HUMAN	OXA1L	Mitochondrial inner membrane protein OXA1L	2.68168e+07	2.46418e+07	2.77456e+07	2.82615e+07	2.39508e+07	2.53511e+07	2.49897e+07	2.92171e+07	2.38038e+07	2.53692e+07	2.45482e+07	2.64502e+07	3.19324e+07	2.6605e+07	2.6043e+07	2.82139e+07	2.81465e+07	2.66526e+07	2.78683e+07	2.71846e+07	2.621e+07	2.07532e+07	2.69541e+07	2.66527e+07
Q15072	OZF_HUMAN	ZNF146	Zinc finger protein OZF	824586	737886	797505	781993	797240	880355	686213	619325	668017	827672	651107	558792	978338	744939	613022	720231	852472	1.07296e+06	654236	607017	895258	798685	526191	672932
Q15075	EEA1_HUMAN	EEA1	Early endosome antigen 1	1.7524e+07	1.8147e+07	1.47813e+07	1.7105e+07	1.84719e+07	2.03503e+07	1.61806e+07	1.64163e+07	1.58109e+07	1.73749e+07	1.59951e+07	1.76759e+07	8.10181e+06	2.01692e+07	1.4677e+07	1.33537e+07	1.38151e+07	1.31592e+07	1.35728e+07	1.28954e+07	1.31803e+07	2.0868e+07	1.43858e+07	1.32921e+07
Q15084	PDIA6_HUMAN	PDIA6	Protein disulfide-isomerase A6	1.39767e+08	1.31286e+08	1.2097e+08	1.44858e+08	1.42489e+08	1.46486e+08	1.33633e+08	1.38111e+08	1.19357e+08	1.45611e+08	1.37099e+08	1.41166e+08	1.09614e+08	1.67329e+08	1.41822e+08	1.42824e+08	1.50491e+08	1.27841e+08	1.45357e+08	1.44635e+08	1.42477e+08	1.97805e+08	1.53933e+08	1.50235e+08
Q15102	PA1B3_HUMAN	PAFAH1B3	Platelet-activating factor acetylhydrolase IB subunit alpha1	1.95833e+07	2.24928e+07	1.94191e+07	2.50644e+07	2.62068e+07	2.96852e+07	2.16474e+07	1.94956e+07	1.70656e+07	2.12273e+07	2.00127e+07	1.73685e+07	1.83972e+07	2.20364e+07	2.08562e+07	2.34813e+07	2.2073e+07	1.86291e+07	1.71815e+07	1.63212e+07	2.1041e+07	3.72313e+07	2.30712e+07	1.93053e+07
Q15118	PDK1_HUMAN	PDK1	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial	2.10784e+06	2.38474e+06	2.4354e+06	2.21929e+06	2.29834e+06	1.89981e+06	2.53458e+06	2.48077e+06	2.17765e+06	2.5134e+06	2.48338e+06	2.05851e+06	2.18247e+06	1.50759e+06	1.50951e+06	1.79897e+06	1.59439e+06	1.64634e+06	1.65186e+06	2.0591e+06	1.43019e+06	1.5118e+06	1.55805e+06	1.41077e+06
Q15119	PDK2_HUMAN	PDK2	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial	8995.44	9745.38	21427.8	6510.7	24271	19331.6	16292	10448.6	11226.8	13544.6			53248		24494		10922.8	21661.8	13386.7					14947.4
Q15120	PDK3_HUMAN	PDK3	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial	248591	355733	395104	337166	472363	191250	309074	321942	327419	405558	200081	219673	264889	318025	171898	241257	330607	320712	282930	459027	413800	203442	212183	266141
Q15121	PEA15_HUMAN	PEA15	Astrocytic phosphoprotein PEA-15	3.89804e+07	3.80879e+07	3.42754e+07	4.65524e+07	4.45857e+07	4.0295e+07	3.38317e+07	3.64194e+07	2.90966e+07	3.56685e+07	3.23095e+07	3.79754e+07	1.84105e+07	3.75257e+07	3.07598e+07	3.41499e+07	2.78756e+07	2.61489e+07	2.41673e+07	2.72334e+07	2.37366e+07	4.78314e+07	2.94826e+07	2.86116e+07
Q15125	EBP_HUMAN	EBP	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase	7.69166e+07	7.31776e+07	1.02002e+08	1.0321e+08	8.18909e+07	7.06032e+07	7.60953e+07	8.05952e+07	6.3179e+07	5.85035e+07	6.08892e+07	6.73006e+07	8.26967e+07	6.74928e+07	7.9255e+07	8.19374e+07	8.42692e+07	8.09868e+07	7.41139e+07	7.49878e+07	6.632e+07	5.7101e+07	6.55825e+07	8.394e+07
Q15126	PMVK_HUMAN	PMVK	Phosphomevalonate kinase	1.12177e+07	1.00865e+07	1.03119e+07	1.06822e+07	1.14776e+07	1.01257e+07	1.0419e+07	9.2566e+06	8.72946e+06	1.0732e+07	1.06954e+07	9.48718e+06	1.04391e+07	1.14172e+07	1.13893e+07	1.06842e+07	1.18966e+07	1.30776e+07	1.21025e+07	1.00623e+07	1.16509e+07	1.31457e+07	1.17912e+07	1.02459e+07
Q15131	CDK10_HUMAN	CDK10	Cyclin-dependent kinase 10	390896	359016	311546	297467	337934	225913	297931	350218	335390	233059	285498	271641	495972	253079	327103	363279	359169	414468	221371	523033	371139	359274	331068	462733
Q15139	KPCD1_HUMAN	PRKD1	Serine/threonine-protein kinase D1	614004	479908		1.0353e+06	411186	340413	267686		316572	335959	275333	313205	1.29334e+06	774851	627972	394582	680700	856056		420044	759953	955224		
Q15149	PLEC_HUMAN	PLEC	Plectin	2.15585e+08	1.98155e+08	2.40644e+08	2.221e+08	2.26721e+08	1.93073e+08	2.24786e+08	2.05943e+08	2.43908e+08	2.19611e+08	2.26269e+08	2.04559e+08	2.53263e+08	2.0216e+08	2.52182e+08	2.36117e+08	2.35537e+08	2.09486e+08	2.05097e+08	2.40207e+08	2.36281e+08	1.87662e+08	2.02627e+08	1.98637e+08
Q15154	PCM1_HUMAN	PCM1	Pericentriolar material 1 protein	7.53788e+06	7.27942e+06	6.72445e+06	6.56994e+06	7.01673e+06	8.20518e+06	7.61099e+06	6.87677e+06	7.24257e+06	7.62608e+06	7.03215e+06	6.95464e+06	6.31278e+06	9.30816e+06	7.74906e+06	7.70914e+06	7.83237e+06	8.74686e+06	8.01809e+06	7.1664e+06	7.89529e+06	1.03875e+07	7.89406e+06	8.0394e+06
Q15155	NOMO1_HUMAN	NOMO1	BOS complex subunit NOMO1	2.02671e+07	2.14084e+07	2.16011e+07	1.82682e+07	2.1088e+07	2.00005e+07	2.13904e+07	2.07492e+07	2.03432e+07	2.07205e+07	2.09306e+07	2.23116e+07	1.96716e+07	2.17594e+07	2.18703e+07	2.11379e+07	1.97156e+07	2.15983e+07	2.38581e+07	2.33311e+07	2.1862e+07	2.13732e+07	2.12292e+07	2.342e+07
Q15165	PON2_HUMAN	PON2	Serum paraoxonase/arylesterase 2	1.20188e+07	1.11464e+07	1.04797e+07	1.19521e+07	1.17069e+07	1.03599e+07	1.16816e+07	1.07083e+07	1.16702e+07	1.2185e+07	1.18738e+07	1.19262e+07	8.56704e+06	1.12545e+07	1.10174e+07	1.04412e+07	1.25565e+07	1.11087e+07	1.15052e+07	1.04844e+07	1.20801e+07	1.3691e+07	1.14305e+07	1.03458e+07
Q15170	TCAL1_HUMAN	TCEAL1	Transcription elongation factor A protein-like 1	2.79006e+06	2.84836e+06	2.59695e+06	2.33552e+06	2.13459e+06	3.12456e+06	2.34532e+06	2.57656e+06	3.319e+06	3.22043e+06	3.44347e+06	3.22883e+06	1.65161e+06	4.71615e+06	3.83016e+06	3.03616e+06	3.51615e+06	3.11002e+06	2.52343e+06	3.28914e+06	3.78941e+06	5.61878e+06	2.88673e+06	3.73695e+06
Q15172	2A5A_HUMAN	PPP2R5A	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform	6.9417e+06	7.87205e+06	7.1076e+06	7.40769e+06	7.53122e+06	7.62139e+06	7.46479e+06	6.90087e+06	7.58912e+06	8.12545e+06	7.29516e+06	6.32353e+06	9.07152e+06	7.3881e+06	7.91528e+06	7.24351e+06	8.50417e+06	7.8043e+06	7.70418e+06	7.09042e+06	7.56062e+06	8.592e+06	8.11127e+06	7.25827e+06
Q15173	2A5B_HUMAN	PPP2R5B	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform	1.20906e+06	964732	734661	1.08607e+06		830237	1.02558e+06	1.31948e+06	995875	979391	952558	1.12742e+06	727481	844117	523608	708019	579439	520171	702526	1.04376e+06	532306	471845	577611	715265
Q15181	IPYR_HUMAN	PPA1	Inorganic pyrophosphatase	3.64358e+08	3.46627e+08	2.92985e+08	3.73373e+08	3.5824e+08	3.45804e+08	3.22566e+08	3.18363e+08	2.8866e+08	3.30598e+08	3.10919e+08	3.4576e+08	2.53389e+08	3.45377e+08	3.11676e+08	3.39041e+08	3.32432e+08	2.92698e+08	3.14894e+08	3.08818e+08	2.97816e+08	4.38222e+08	3.27291e+08	3.22258e+08
Q15185	TEBP_HUMAN	PTGES3	Prostaglandin E synthase 3	3.85074e+08	4.0447e+08	3.59757e+08	3.49469e+08	4.64823e+08	3.81039e+08	3.78521e+08	3.69919e+08	3.32751e+08	3.42185e+08	3.30186e+08	3.78525e+08	2.43651e+08	4.68436e+08	3.87459e+08	3.95423e+08	3.64691e+08	3.75844e+08	4.1266e+08	3.97838e+08	3.7758e+08	5.08295e+08	3.87231e+08	4.13445e+08
Q15208	STK38_HUMAN	STK38	Serine/threonine-protein kinase 38	6.33004e+06	6.499e+06	7.03208e+06	6.58104e+06	6.48436e+06	6.40504e+06	6.82187e+06	6.93708e+06	7.09662e+06	6.81256e+06	7.33601e+06	6.21592e+06	8.26652e+06	6.53864e+06	7.06924e+06	6.5753e+06	7.11484e+06	7.41028e+06	6.39233e+06	7.33125e+06	7.20755e+06	5.46035e+06	6.64191e+06	6.71228e+06
Q15223	NECT1_HUMAN	NECTIN1	Nectin-1	1.02267e+07	7.64031e+06	1.11091e+07	4.83278e+06	9.44306e+06	8.11684e+06	9.65112e+06	5.99492e+06	8.3641e+06	7.13572e+06	7.20968e+06	5.57492e+06	5.40232e+06	1.15423e+07	9.46175e+06	1.00837e+07	8.11681e+06	7.90427e+06	7.95184e+06	6.39873e+06	9.76277e+06	1.52145e+07	1.10693e+07	1.01308e+07
Q15233	NONO_HUMAN	NONO	Non-POU domain-containing octamer-binding protein	1.92214e+08	1.62597e+08	2.0663e+08	1.64172e+08	1.8162e+08	1.79369e+08	1.70778e+08	1.74709e+08	1.91534e+08	1.64434e+08	1.82165e+08	1.78268e+08	2.02861e+08	1.81872e+08	2.02834e+08	2.04201e+08	1.79039e+08	1.58149e+08	1.87577e+08	1.78869e+08	1.93554e+08	1.78873e+08	1.7551e+08	2.03095e+08
Q15257	PTPA_HUMAN	PTPA	Serine/threonine-protein phosphatase 2A activator	1.51777e+07	1.65033e+07	1.64854e+07	1.73221e+07	1.53882e+07	1.63484e+07	1.62559e+07	1.62766e+07	1.65844e+07	1.57018e+07	1.52519e+07	1.4226e+07	1.65014e+07	1.3692e+07	1.4964e+07	1.53362e+07	1.60034e+07	1.54036e+07	1.41113e+07	1.4492e+07	1.54423e+07	1.50375e+07	1.53856e+07	1.43498e+07
Q15262	PTPRK_HUMAN	PTPRK	Receptor-type tyrosine-protein phosphatase kappa	6.915e+06	6.10159e+06	6.65891e+06	6.18626e+06	6.44623e+06	5.95558e+06	6.02484e+06	6.52206e+06	6.9643e+06	5.56176e+06	6.13051e+06	6.26991e+06	6.42166e+06	4.99081e+06	5.46154e+06	5.99621e+06	5.7117e+06	5.26505e+06	5.96832e+06	5.50795e+06	5.87027e+06	5.33356e+06	5.55942e+06	5.73546e+06
Q15269	PWP2_HUMAN	PWP2	Periodic tryptophan protein 2 homolog	1.28639e+07	1.42376e+07	1.54827e+07	1.52783e+07	1.37851e+07	1.3108e+07	1.48227e+07	1.44342e+07	1.51854e+07	1.41167e+07	1.39357e+07	1.44083e+07	1.52448e+07	1.36103e+07	1.54105e+07	1.4461e+07	1.44452e+07	1.54446e+07	1.51357e+07	1.57023e+07	1.4455e+07	1.12067e+07	1.28589e+07	1.46196e+07
Q15276	RABE1_HUMAN	RABEP1	Rab GTPase-binding effector protein 1	7.45816e+06	6.99698e+06	5.9431e+06	7.29956e+06	7.26138e+06	7.04777e+06	6.17691e+06	6.39384e+06	7.18939e+06	7.32314e+06	6.45185e+06	6.96327e+06	5.76314e+06	9.78075e+06	8.78019e+06	8.58547e+06	8.74178e+06	7.58368e+06	7.63563e+06	7.5359e+06	7.41216e+06	1.19442e+07	8.27758e+06	7.61862e+06
Q15283	RASA2_HUMAN	RASA2	Ras GTPase-activating protein 2	1.39121e+06	1.73891e+06	1.50779e+06	2.11909e+06	1.4058e+06	1.54123e+06	1.50369e+06	1.99626e+06	1.53905e+06	1.5803e+06	1.44406e+06	1.99891e+06	1.21697e+06	1.10859e+06	1.12488e+06	1.41025e+06	1.08726e+06	1.2552e+06	1.12968e+06	1.51696e+06	1.09992e+06	890100	1.12755e+06	1.41889e+06
Q15286	RAB35_HUMAN	RAB35	Ras-related protein Rab-35	2.68501e+07	3.18552e+07	2.85048e+07	3.09242e+07	2.7586e+07	2.79103e+07	2.98687e+07	3.2269e+07	3.10423e+07	2.98352e+07	3.00456e+07	2.95942e+07	2.95958e+07	2.59408e+07	2.94466e+07	2.87823e+07	2.99113e+07	3.33849e+07	2.75994e+07	3.30303e+07	2.96853e+07	2.49574e+07	2.65739e+07	2.86851e+07
Q15287	RNPS1_HUMAN	RNPS1	RNA-binding protein with serine-rich domain 1	4.22085e+07	3.45259e+07	3.92252e+07	3.53614e+07	4.23408e+07	4.42868e+07	3.74641e+07	3.84808e+07	3.61754e+07	3.60852e+07	3.9653e+07	4.45705e+07	3.55843e+07	5.16088e+07	4.31593e+07	4.68169e+07	3.63264e+07	3.95092e+07	3.6473e+07	3.79011e+07	4.64254e+07	6.52402e+07	4.17856e+07	4.95016e+07
Q15291	RBBP5_HUMAN	RBBP5	Retinoblastoma-binding protein 5	6.98623e+06	8.34502e+06	8.69164e+06	7.65453e+06	7.29996e+06	7.58553e+06	7.77632e+06	7.96449e+06	8.4028e+06	8.20607e+06	8.24325e+06	7.57785e+06	7.65868e+06	7.47284e+06	8.64029e+06	7.42943e+06	8.06838e+06	8.33105e+06	8.5188e+06	8.45452e+06	8.63842e+06	7.23759e+06	7.59819e+06	8.20607e+06
Q15293	RCN1_HUMAN	RCN1	Reticulocalbin-1	1.11654e+08	1.0961e+08	9.05626e+07	1.1717e+08	1.17316e+08	1.29203e+08	1.00902e+08	1.10856e+08	9.99154e+07	1.07933e+08	1.03015e+08	1.20621e+08	5.49928e+07	1.50351e+08	1.09218e+08	9.79009e+07	1.02339e+08	1.02515e+08	1.02032e+08	9.99922e+07	9.79099e+07	1.60636e+08	1.06206e+08	1.00506e+08
Q15311	RBP1_HUMAN	RALBP1	RalA-binding protein 1	3.81568e+06	3.55704e+06	3.52571e+06	3.1328e+06	3.37086e+06	3.46406e+06	3.70879e+06	3.41792e+06	3.45404e+06	3.63657e+06	3.80844e+06	4.26064e+06	4.04663e+06	4.05821e+06	3.93816e+06	4.00941e+06	4.09128e+06	4.1354e+06	4.19239e+06	3.83245e+06	4.09863e+06	4.76676e+06	4.32869e+06	3.78669e+06
Q15326	ZMY11_HUMAN	ZMYND11	Zinc finger MYND domain-containing protein 11	2.14382e+06	2.01204e+06	2.13101e+06	2.01873e+06	2.2762e+06	1.87316e+06	2.137e+06	2.10282e+06	2.03726e+06	2.30532e+06	2.10013e+06	2.39704e+06	2.76596e+06	2.22896e+06	2.3203e+06	1.94293e+06	2.21237e+06	2.29958e+06	2.29082e+06	2.0947e+06	2.48057e+06	1.75498e+06	2.04533e+06	2.17324e+06
Q15334	L2GL1_HUMAN	LLGL1	Lethal(2) giant larvae protein homolog 1	2.4039e+07	2.60143e+07	2.71289e+07	2.46456e+07	2.46654e+07	2.20422e+07	2.56606e+07	2.45504e+07	2.66926e+07	2.39551e+07	2.46957e+07	2.48199e+07	2.35496e+07	1.97062e+07	2.01504e+07	2.07952e+07	2.09631e+07	2.14478e+07	2.23303e+07	2.19356e+07	2.0938e+07	1.74066e+07	2.10166e+07	2.11183e+07
Q15345	LRC41_HUMAN	LRRC41	Leucine-rich repeat-containing protein 41	5.39838e+06	6.57926e+06	5.16858e+06	6.06947e+06	5.20446e+06	5.953e+06	5.55208e+06	6.13565e+06	5.9296e+06	5.78318e+06	5.77288e+06	5.6785e+06	8.89941e+06	6.27058e+06	6.71681e+06	6.67768e+06	6.96455e+06	7.05669e+06	5.74824e+06	6.22786e+06	6.31994e+06	5.35187e+06	6.68028e+06	6.67187e+06
Q15361	TTF1_HUMAN	TTF1	Transcription termination factor 1	2.27231e+06	1.95205e+06	2.68068e+06	2.3643e+06	2.64268e+06	2.13775e+06	2.26955e+06	2.4414e+06	2.70926e+06	2.61724e+06	2.37094e+06	2.66744e+06	3.38814e+06	2.59162e+06	2.52714e+06	2.74634e+06	2.50142e+06	2.69442e+06	2.75614e+06	2.60092e+06	2.54174e+06	2.34533e+06	2.28951e+06	2.56675e+06
Q15363	TMED2_HUMAN	TMED2	Transmembrane emp24 domain-containing protein 2	3.89415e+07	3.40471e+07	4.25387e+07	3.22082e+07	4.03888e+07	3.75722e+07	2.9658e+07	3.62392e+07	4.16584e+07	3.42739e+07	4.3341e+07	3.73247e+07	3.88588e+07	3.6034e+07	3.97602e+07	4.30115e+07	3.45013e+07	3.4869e+07	3.78779e+07	3.46093e+07	4.31306e+07	3.84166e+07	3.17041e+07	4.35194e+07
Q15365	PCBP1_HUMAN	PCBP1	Poly(rC)-binding protein 1	3.58312e+08	3.15626e+08	2.96562e+08	2.87051e+08	3.34447e+08	3.12847e+08	2.81261e+08	3.05228e+08	2.80507e+08	3.02855e+08	3.10873e+08	3.14959e+08	3.21235e+08	3.60992e+08	3.34148e+08	3.51939e+08	3.27075e+08	2.59825e+08	3.53165e+08	3.37157e+08	3.32956e+08	4.09256e+08	3.3467e+08	3.84167e+08
Q15366	PCBP2_HUMAN	PCBP2	Poly(rC)-binding protein 2	2.73362e+08	2.55736e+08	2.60951e+08	2.52024e+08	2.87433e+08	2.68112e+08	2.75313e+08	2.62658e+08	2.5194e+08	2.81444e+08	2.73734e+08	2.44054e+08	2.73185e+08	3.04337e+08	2.69961e+08	3.09911e+08	2.78986e+08	2.5595e+08	2.82089e+08	2.71213e+08	2.81646e+08	3.17651e+08	3.10387e+08	3.00289e+08
Q15369	ELOC_HUMAN	ELOC	Elongin-C	1.18332e+08	1.10089e+08	9.92446e+07	1.287e+08	1.11502e+08	1.12822e+08	1.02092e+08	1.04742e+08	1.1322e+08	1.12089e+08	1.04088e+08	1.05104e+08	1.02574e+08	1.26424e+08	1.23162e+08	1.34049e+08	1.30659e+08	1.23959e+08	1.17292e+08	1.14741e+08	1.13494e+08	1.61172e+08	1.25931e+08	1.17591e+08
Q15370	ELOB_HUMAN	ELOB	Elongin-B	5.44599e+07	5.26419e+07	4.78752e+07	5.40903e+07	6.59432e+07	5.44283e+07	6.05586e+07	4.85345e+07	4.15062e+07	5.29256e+07	5.7371e+07	5.42771e+07	4.2125e+07	6.53645e+07	5.93422e+07	5.42062e+07	5.87924e+07	4.8921e+07	5.54276e+07	5.84362e+07	5.62334e+07	7.39066e+07	5.95486e+07	5.31316e+07
